Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1617074214.829863,1617074214.832284,2559,2.4209022521972656,40,3,3836,3,0,3704,0,
1617074225.917978,1617074251.376657,2560,25458.67896080017,40,35,23164,13,26,10618,11006,
1617074226.396776,1617074226.399211,2561,2.434968948364258,40,3,3836,3,0,3704,0,
1617074235.976025,1617074236.409169,2562,433.14385414123535,40,28,19846,20,12,16253,2361,
1617074236.429549,1617074236.470888,2563,41.33892059326172,40,33,25800,24,13,21734,2614,
1617074236.644137,1617074236.646816,2564,2.679109573364258,40,3,3836,3,0,3704,0,
1617074246.519462,1617074246.960463,2565,441.00093841552734,40,29,19930,20,13,16255,2399,
1617074246.982028,1617074246.99032,2566,8.291959762573242,40,14,13158,13,5,10621,1921,
1617074247.01146,1617074247.075085,2567,63.62485885620117,40,26,19494,21,9,16299,2051,
1617074247.248202,1617074274.195871,2568,26947.66902923584,40,37,16721,13,28,10627,4466,
1617074247.277259,1617074274.215075,2569,26937.81590461731,40,37,16718,13,28,10624,4466,
1617074247.306017,1617074247.347179,2570,41.16201400756836,40,26,19682,19,11,16208,2330,
1617074247.368097,1617074274.315436,2571,26947.338819503784,40,37,16712,13,28,10618,4466,
1617074247.548366,1617074247.5557,2572,7.333993911743164,40,14,13157,13,5,10620,1921,
1617074247.57629,1617074247.579073,2573,2.783060073852539,40,3,3836,3,0,3704,0,
1617074257.608776,1617074284.565676,2574,26956.899881362915,40,37,16722,13,28,10628,4466,
1617074257.634516,1617074284.57425,2575,26939.73398208618,40,37,16717,13,28,10623,4466,
1617074262.318036,1617074262.320368,2576,2.331972122192383,40,3,3836,3,0,3704,0,
1617074267.839716,1617074267.842497,2577,2.7811527252197266,40,3,3836,3,0,3704,0,
1617074277.871806,1617074278.106904,2578,235.09812355041504,40,35,25967,25,13,21782,2645,
1617074278.128563,1617074278.135795,2579,7.232189178466797,40,14,13158,13,5,10621,1921,
1617074278.155871,1617074303.621341,2580,25465.4700756073,40,35,23165,13,26,10619,11006,
1617074278.335733,1617074278.338336,2581,2.6030540466308594,40,3,3836,3,0,3704,0,
1617074288.36727,1617074288.369585,2582,2.315044403076172,40,3,3836,3,0,3704,0,
1617074298.396724,1617074298.416891,2583,20.167112350463867,40,26,19501,21,9,16309,2048,
