Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1616977204.516517,1616977204.522118,146,5.601167678833008,0,11,8921,10,5,6516,1921,
1616977204.52537,1616977204.531152,147,5.782127380371094,0,11,8926,10,5,6521,1921,
1616977204.535021,1616977204.541476,148,6.454944610595703,0,11,8933,10,5,6528,1921,
1616977204.545255,1616977204.551421,149,6.165981292724609,0,11,8928,10,5,6523,1921,
1616977204.554443,1616977204.560942,150,6.499052047729492,0,11,8924,10,5,6519,1921,
1616977204.56466,1616977204.570959,151,6.299018859863281,0,11,8934,10,5,6529,1921,
1616977204.574974,1616977204.580211,152,5.23686408996582,0,11,8924,10,5,6519,1921,
1616977204.584626,1616977204.591816,153,7.18998908996582,0,11,8922,10,5,6517,1921,
1616977204.595025,1616977204.601227,154,6.201982498168945,0,11,8936,10,5,6531,1921,
1616977204.60553,1616977204.612052,155,6.521940231323242,0,11,8927,10,5,6522,1921,
1616977204.616647,1616977204.623611,156,6.963968276977539,0,11,8931,10,5,6526,1921,
1616977204.627687,1616977204.634774,157,7.086992263793945,0,11,8932,10,5,6527,1921,
1616977204.638525,1616977204.646586,158,8.060932159423828,0,11,8928,10,5,6523,1921,
1616977204.649633,1616977204.656399,159,6.766080856323242,0,11,8923,10,5,6518,1921,
1616977204.660367,1616977204.667234,160,6.866931915283203,0,11,8925,10,5,6520,1921,
1616977204.671194,1616977204.677524,161,6.330013275146484,0,11,8925,10,5,6520,1921,
1616977204.680625,1616977204.68831,162,7.684946060180664,0,11,8926,10,5,6521,1921,
1616977204.692261,1616977204.697895,163,5.634069442749023,0,11,8929,10,5,6524,1921,
1616977204.701965,1616977204.708791,164,6.825923919677734,0,11,8931,10,5,6526,1921,
1616977204.711585,1616977204.717032,165,5.446910858154297,0,13,9160,12,5,6667,1921,
1616977204.720575,1616977204.726054,166,5.478858947753906,0,11,8936,10,5,6531,1921,
1616977204.729854,1616977204.735628,167,5.773782730102539,0,11,8926,10,5,6521,1921,
1616977204.739087,1616977204.744738,168,5.650997161865234,0,11,8925,10,5,6520,1921,
1616977204.748622,1616977204.753564,169,4.9419403076171875,0,11,8928,10,5,6523,1921,
1616977204.756569,1616977204.761497,170,4.928112030029297,0,11,8924,10,5,6519,1921,
1616977204.765301,1616977204.771832,171,6.531000137329102,0,11,8923,10,5,6518,1921,
1616977204.774706,1616977204.780786,172,6.080150604248047,0,11,8932,10,5,6527,1921,
1616977204.784507,1616977204.791455,173,6.947994232177734,0,11,8926,10,5,6521,1921,
1616977204.794407,1616977204.801008,174,6.601095199584961,0,11,8930,10,5,6525,1921,
1616977204.805484,1616977204.81214,175,6.65593147277832,0,11,8926,10,5,6521,1921,
1616977204.816082,1616977204.822782,176,6.700038909912109,0,11,8932,10,5,6527,1921,
1616977204.825607,1616977204.83069,177,5.082845687866211,0,11,8924,10,5,6519,1921,
