Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
465,6.558895111083984,0,11,8933,10,5,6528,1921,
466,6.354093551635742,0,11,8925,10,5,6520,1921,
467,6.712913513183594,0,11,8933,10,5,6528,1921,
468,6.181955337524414,0,11,8931,10,5,6526,1921,
469,5.846977233886719,0,11,8927,10,5,6522,1921,
470,5.774974822998047,0,11,8926,10,5,6521,1921,
471,5.084991455078125,0,11,8922,10,5,6517,1921,
472,6.603002548217773,0,11,8935,10,5,6530,1921,
473,6.166934967041016,0,11,8929,10,5,6524,1921,
474,6.526947021484375,0,11,8926,10,5,6521,1921,
475,6.763935089111328,0,11,8925,10,5,6520,1921,
476,6.884098052978516,0,11,8933,10,5,6528,1921,
477,6.683111190795898,0,11,8921,10,5,6516,1921,
478,6.402015686035156,0,11,8924,10,5,6519,1921,
479,5.464792251586914,0,11,8927,10,5,6522,1921,
480,6.078004837036133,0,11,8930,10,5,6525,1921,
481,5.364894866943359,0,11,8927,10,5,6522,1921,
482,6.036043167114258,0,11,8929,10,5,6524,1921,
483,5.995988845825195,0,11,8924,10,5,6519,1921,
484,6.222963333129883,0,11,8930,10,5,6525,1921,
485,7.3490142822265625,0,11,8936,10,5,6531,1921,
486,6.49714469909668,0,11,8927,10,5,6522,1921,
487,7.961034774780273,0,11,8924,10,5,6519,1921,
488,7.919073104858398,0,11,8927,10,5,6522,1921,
489,6.918907165527344,0,11,8924,10,5,6519,1921,
490,6.536006927490234,0,11,8934,10,5,6529,1921,
491,8.114814758300781,0,11,8927,10,5,6522,1921,
492,6.855010986328125,0,11,8931,10,5,6526,1921,
493,6.752967834472656,0,11,8934,10,5,6529,1921,
494,6.114006042480469,0,11,8926,10,5,6521,1921,
495,5.052089691162109,0,11,8922,10,5,6517,1921,
496,5.5179595947265625,0,11,8936,10,5,6531,1921,
497,6.128072738647461,0,11,8931,10,5,6526,1921,
498,6.627082824707031,0,11,8928,10,5,6523,1921,
499,5.1250457763671875,0,11,8934,10,5,6529,1921,
500,6.717920303344727,0,11,8931,10,5,6526,1921,
501,6.07609748840332,0,11,8933,10,5,6528,1921,
502,6.21485710144043,0,11,8936,10,5,6531,1921,
503,5.938053131103516,0,11,8924,10,5,6519,1921,
504,5.710840225219727,0,11,8935,10,5,6530,1921,
505,6.5670013427734375,0,11,8933,10,5,6528,1921,
506,5.763053894042969,0,11,8931,10,5,6526,1921,
507,4.94384765625,0,11,8929,10,5,6524,1921,
508,5.30695915222168,0,11,8922,10,5,6517,1921,
509,4.892110824584961,0,11,8933,10,5,6528,1921,
510,6.494998931884766,0,11,8924,10,5,6519,1921,
511,5.8879852294921875,0,11,8928,10,5,6523,1921,
512,6.126165390014648,0,11,8923,10,5,6518,1921,
513,7.2479248046875,0,11,8928,10,5,6523,1921,
514,6.667137145996094,0,11,8921,10,5,6516,1921,
515,4.870891571044922,0,11,8935,10,5,6530,1921,
516,5.717039108276367,0,11,8928,10,5,6523,1921,
517,5.815982818603516,0,11,8923,10,5,6518,1921,
518,6.498813629150391,0,11,8928,10,5,6523,1921,
519,5.146026611328125,0,11,8925,10,5,6520,1921,
520,4.96983528137207,0,11,8925,10,5,6520,1921,
521,5.84101676940918,0,11,8931,10,5,6526,1921,
522,4.956960678100586,0,11,8925,10,5,6520,1921,
523,5.668163299560547,0,11,8933,10,5,6528,1921,
524,6.633996963500977,0,11,8931,10,5,6526,1921,
525,7.061958312988281,0,11,8932,10,5,6527,1921,
526,6.885051727294922,0,11,8932,10,5,6527,1921,
527,7.300138473510742,0,11,8926,10,5,6521,1921,
528,7.055997848510742,0,11,8936,10,5,6531,1921,
529,5.584001541137695,0,11,8931,10,5,6526,1921,
530,6.168127059936523,0,11,8936,10,5,6531,1921,
531,5.85484504699707,0,11,8932,10,5,6527,1921,
532,7.760047912597656,0,13,9116,12,5,6623,1921,
533,8.971929550170898,0,11,8933,10,5,6527,1922,
534,6.740093231201172,0,11,8936,10,5,6531,1921,
535,6.511926651000977,0,11,8930,10,5,6525,1921,
536,7.527828216552734,0,11,8930,10,5,6525,1921,
537,6.947040557861328,0,11,8924,10,5,6519,1921,
538,7.096052169799805,0,11,8930,10,5,6525,1921,
539,6.365060806274414,0,11,8935,10,5,6530,1921,
540,6.591081619262695,0,11,8928,10,5,6523,1921,
541,6.616830825805664,0,11,8924,10,5,6519,1921,
542,8.589029312133789,0,11,8922,10,5,6517,1921,
543,6.350040435791016,0,11,8928,10,5,6523,1921,
544,5.402088165283203,0,11,8932,10,5,6527,1921,
545,6.8569183349609375,0,11,8934,10,5,6529,1921,
546,6.334066390991211,0,11,8937,10,5,6532,1921,
547,5.215167999267578,0,11,8927,10,5,6522,1921,
548,6.782054901123047,0,11,8919,10,5,6514,1921,
549,7.767915725708008,0,11,8922,10,5,6517,1921,
550,6.627082824707031,0,11,8932,10,5,6527,1921,
551,6.882905960083008,0,11,8928,10,5,6523,1921,
552,7.111072540283203,0,11,8926,10,5,6521,1921,
553,6.505012512207031,0,11,8923,10,5,6518,1921,
554,6.75201416015625,0,11,8934,10,5,6529,1921,
555,6.500005722045898,0,11,8922,10,5,6517,1921,
556,6.361961364746094,0,11,8924,10,5,6519,1921,
557,6.815910339355469,0,11,8920,10,5,6515,1921,
558,4.976987838745117,0,11,8936,10,5,6531,1921,
559,6.491184234619141,0,11,8929,10,5,6524,1921,
560,4.966020584106445,0,11,8932,10,5,6527,1921,
561,6.654977798461914,0,11,8930,10,5,6525,1921,
562,6.681919097900391,0,11,8929,10,5,6524,1921,
563,5.62286376953125,0,11,8930,10,5,6525,1921,
564,7.146120071411133,0,11,8934,10,5,6529,1921,
565,5.129098892211914,0,11,8926,10,5,6521,1921,
566,7.274866104125977,0,11,8931,10,5,6526,1921,
567,6.934881210327148,0,11,8927,10,5,6522,1921,
568,5.92803955078125,0,11,8926,10,5,6521,1921,
569,6.810903549194336,0,11,8923,10,5,6518,1921,
570,7.141828536987305,0,11,8922,10,5,6517,1921,
571,6.881952285766602,0,11,8929,10,5,6524,1921,
572,7.263898849487305,0,11,8931,10,5,6526,1921,
573,7.898807525634766,0,11,8928,10,5,6523,1921,
574,5.50389289855957,0,11,8929,10,5,6524,1921,
575,6.096839904785156,0,11,8920,10,5,6515,1921,
576,7.877826690673828,0,11,8929,10,5,6524,1921,
577,6.9561004638671875,0,11,8921,10,5,6516,1921,
578,6.987094879150391,0,11,8930,10,5,6525,1921,
579,5.883216857910156,0,11,8925,10,5,6520,1921,
580,6.702184677124023,0,11,8929,10,5,6524,1921,
581,5.419015884399414,0,11,8925,10,5,6520,1921,
582,6.305932998657227,0,11,8924,10,5,6519,1921,
